,Filename,Predicted_Label
5326,0204.jpg,Limes
5327,0789.jpg,Apricot
5328,0534.jpg,Corn
5329,0430.jpg,Plum
5330,0253.jpg,Pear
5331,0664.jpg,Orange
5332,0542.jpg,Strawberry
5333,0526.jpg,Banana
5334,0501.jpg,Pear
5335,0258.jpg,Watermelon
5336,0367.jpg,Grape Blue
5337,0550.jpg,Pineapple
5338,0815.jpg,Banana
5339,0514.jpg,Pepper Red
5340,0738.jpg,Cherry
5341,0492.jpg,Limes
5342,0787.jpg,Pepper Green
5343,0396.jpg,Orange
5344,0419.jpg,Apple Braeburn
5345,0561.jpg,Limes
5346,0889.jpg,Banana
5347,0659.jpg,Cucumber Ripe
5348,0562.jpg,Lemon
5349,0471.jpg,Onion White
5350,0219.jpg,Pear
5351,0490.jpg,Cantaloupe
5352,0518.jpg,Limes
5353,0780.jpg,Strawberry
5354,0980.jpg,Passion Fruit
5355,0836.jpg,Cucumber Ripe
5356,0589.jpg,Pineapple
5357,0699.jpg,Papaya
5358,0476.jpg,Strawberry
5359,0318.jpg,Potato Red
5360,0928.jpg,Pear
5361,0236.jpg,Cactus fruit
5362,0703.jpg,Watermelon
5363,0654.jpg,Blueberry
5364,0900.jpg,Grape Blue
5365,0648.jpg,Clementine
5366,0816.jpg,Grape Blue
5367,0411.jpg,Cantaloupe
5368,0995.jpg,Grape Blue
5369,0557.jpg,Banana
5370,0825.jpg,Banana
5371,0475.jpg,Pineapple
5372,0510.jpg,Pepper Red
5373,0317.jpg,Cantaloupe
5374,0392.jpg,Grape Blue
5375,0885.jpg,Orange
5376,0867.jpg,Apple Braeburn
5377,0826.jpg,Pear
5378,0851.jpg,Cucumber Ripe
5379,0338.jpg,Cantaloupe
5380,0883.jpg,Lemon
5381,0880.jpg,Limes
5382,0202.jpg,Pomegranate
5383,0622.jpg,Limes
5384,0682.jpg,Raspberry
5385,0503.jpg,Tomato
5386,0722.jpg,Papaya
5387,0369.jpg,Blueberry
5388,0315.jpg,Blueberry
5389,0634.jpg,Passion Fruit
5390,0866.jpg,Cucumber Ripe
5391,0772.jpg,Onion White
5392,0225.jpg,Banana
5393,0627.jpg,Plum
5394,0296.jpg,Passion Fruit
5395,0629.jpg,Apple Granny Smith
5396,0667.jpg,Cherry
5397,0280.jpg,Plum
5398,0335.jpg,Cherry
5399,0881.jpg,Apple Granny Smith
5400,0620.jpg,Apricot
5401,0274.jpg,Grape Blue
5402,0393.jpg,Peach
5403,0434.jpg,Cherry
5404,0265.jpg,Watermelon
5405,0355.jpg,Mango
5406,0950.jpg,Watermelon
5407,0983.jpg,Passion Fruit
5408,0441.jpg,Pepper Green
5409,0591.jpg,Apricot
5410,0584.jpg,Onion White
5411,0326.jpg,Blueberry
5412,0260.jpg,Kiwi
5413,0742.jpg,Cherry
5414,0390.jpg,Onion White
5415,0951.jpg,Lemon
5416,0586.jpg,Tomato
5417,0773.jpg,Pepper Green
5418,0956.jpg,Pepper Green
5419,0633.jpg,Potato Red
5420,0500.jpg,Orange
5421,0559.jpg,Tomato
5422,0767.jpg,Cantaloupe
5423,0709.jpg,Mango
5424,0690.jpg,Mango
5425,0535.jpg,Lemon
5426,0761.jpg,Cantaloupe
5427,0313.jpg,Cantaloupe
5428,0905.jpg,Cantaloupe
5429,0852.jpg,Pepper Red
5430,0754.jpg,Plum
5431,0423.jpg,Apple Granny Smith
5432,0232.jpg,Grape Blue
5433,0571.jpg,Limes
5434,0614.jpg,Apricot
5435,0364.jpg,Mango
5436,0802.jpg,Onion White
5437,0732.jpg,Blueberry
5438,0755.jpg,Peach
5439,0598.jpg,Pepper Green
5440,0680.jpg,Avocado
5441,0495.jpg,Banana
5442,0506.jpg,Apple Granny Smith
5443,0819.jpg,Limes
5444,0422.jpg,Potato Red
5445,0616.jpg,Pepper Green
5446,0200.jpg,Apple Granny Smith
5447,0837.jpg,Cantaloupe
5448,0314.jpg,Cherry
5449,0652.jpg,Clementine
5450,0695.jpg,Mango
5451,0785.jpg,Pear
5452,0723.jpg,Avocado
5453,0940.jpg,Mango
5454,0341.jpg,Limes
5455,0601.jpg,Grape Blue
5456,0502.jpg,Pepper Green
5457,0751.jpg,Apple Granny Smith
5458,0974.jpg,Pepper Red
5459,0267.jpg,Lemon
5460,0747.jpg,Passion Fruit
5461,0371.jpg,Papaya
5462,0507.jpg,Limes
5463,0840.jpg,Banana
5464,0970.jpg,Clementine
5465,0684.jpg,Papaya
5466,0456.jpg,Onion White
5467,0443.jpg,Apricot
5468,0400.jpg,Blueberry
5469,0580.jpg,Strawberry
5470,0362.jpg,Apricot
5471,0713.jpg,Corn
5472,0967.jpg,Pineapple
5473,0873.jpg,Pepper Red
5474,0835.jpg,Grape Blue
5475,0865.jpg,Strawberry
5476,0435.jpg,Apple Granny Smith
5477,0685.jpg,Avocado
5478,0374.jpg,Raspberry
5479,0921.jpg,Strawberry
5480,0887.jpg,Banana
5481,0436.jpg,Potato Red
5482,0295.jpg,Plum
5483,0693.jpg,Blueberry
5484,0276.jpg,Mango
5485,0340.jpg,Cactus fruit
5486,0544.jpg,Cactus fruit
5487,0429.jpg,Passion Fruit
5488,0960.jpg,Kiwi
5489,0379.jpg,Papaya
5490,0489.jpg,Grape Blue
5491,0810.jpg,Strawberry
5492,0948.jpg,Grape Blue
5493,0505.jpg,Pineapple
5494,0347.jpg,Cantaloupe
5495,0252.jpg,Apricot
5496,0269.jpg,Onion White
5497,0856.jpg,Apple Granny Smith
5498,0477.jpg,Pepper Green
5499,0284.jpg,Apple Granny Smith
5500,0669.jpg,Mango
5501,0320.jpg,Pomegranate
5502,0365.jpg,Watermelon
5503,0345.jpg,Onion White
5504,0726.jpg,Clementine
5505,0683.jpg,Raspberry
5506,0615.jpg,Papaya
5507,0560.jpg,Pepper Green
5508,0643.jpg,Clementine
5509,0988.jpg,Apple Granny Smith
5510,0765.jpg,Apple Braeburn
5511,0556.jpg,Orange
5512,0842.jpg,Raspberry
5513,0468.jpg,Apricot
5514,0206.jpg,Cucumber Ripe
5515,0764.jpg,Blueberry
5516,0336.jpg,Papaya
5517,0480.jpg,Strawberry
5518,0334.jpg,Avocado
5519,0324.jpg,Cherry
5520,0578.jpg,Pear
5521,0218.jpg,Pepper Green
5522,0744.jpg,Passion Fruit
5523,0227.jpg,Corn
5524,0210.jpg,Pepper Red
5525,0237.jpg,Pepper Green
5526,0748.jpg,Potato Red
5527,0394.jpg,Peach
5528,0968.jpg,Plum
5529,0595.jpg,Lemon
5530,0385.jpg,Limes
5531,0791.jpg,Tomato
5532,0782.jpg,Watermelon
5533,0244.jpg,Strawberry
5534,0784.jpg,Lemon
5535,0541.jpg,Cucumber Ripe
5536,0734.jpg,Pepper Red
5537,0287.jpg,Potato Red
5538,0569.jpg,Cucumber Ripe
5539,0827.jpg,Cantaloupe
5540,0431.jpg,Peach
5541,0760.jpg,Pepper Red
5542,0449.jpg,Kiwi
5543,0955.jpg,Lemon
5544,0511.jpg,Strawberry
5545,0897.jpg,Plum
5546,0582.jpg,Tomato
5547,0451.jpg,Watermelon
5548,0438.jpg,Limes
5549,0214.jpg,Corn
5550,0808.jpg,Pear
5551,0407.jpg,Apple Braeburn
5552,0908.jpg,Tomato
5553,0261.jpg,Tomato
5554,0666.jpg,Grape Blue
5555,0925.jpg,Tomato
5556,0346.jpg,Raspberry
5557,0859.jpg,Clementine
5558,0437.jpg,Grape Blue
5559,0592.jpg,Tomato
5560,0987.jpg,Apple Braeburn
5561,0516.jpg,Cucumber Ripe
5562,0322.jpg,Peach
5563,0453.jpg,Papaya
5564,0828.jpg,Cactus fruit
5565,0235.jpg,Orange
5566,0857.jpg,Limes
5567,0898.jpg,Cantaloupe
5568,0482.jpg,Limes
5569,0996.jpg,Cherry
5570,0966.jpg,Peach
5571,0924.jpg,Apricot
5572,0380.jpg,Corn
5573,0936.jpg,Tomato
5574,0728.jpg,Cucumber Ripe
5575,0645.jpg,Apple Braeburn
5576,0478.jpg,Pear
5577,0406.jpg,Passion Fruit
5578,0579.jpg,Pepper Green
5579,0934.jpg,Onion White
5580,0781.jpg,Mango
5581,0944.jpg,Onion White
5582,0594.jpg,Onion White
5583,0872.jpg,Strawberry
5584,0361.jpg,Grape Blue
5585,0830.jpg,Cucumber Ripe
5586,0923.jpg,Lemon
5587,0553.jpg,Pepper Red
5588,0532.jpg,Banana
5589,0554.jpg,Cucumber Ripe
5590,0989.jpg,Potato Red
5591,0529.jpg,Lemon
5592,0834.jpg,Cactus fruit
5593,0874.jpg,Pepper Red
5594,0860.jpg,Limes
5595,0607.jpg,Mango
5596,0959.jpg,Watermelon
5597,0585.jpg,Onion White
5598,0649.jpg,Plum
5599,0730.jpg,Potato Red
5600,0288.jpg,Apple Granny Smith
5601,0879.jpg,Cucumber Ripe
5602,0661.jpg,Pomegranate
5603,0405.jpg,Clementine
5604,0913.jpg,Orange
5605,0473.jpg,Pineapple
5606,0497.jpg,Lemon
5607,0671.jpg,Cherry
5608,0926.jpg,Strawberry
5609,0198.jpg,Limes
5610,0455.jpg,Mango
5611,0286.jpg,Clementine
5612,0964.jpg,Apple Braeburn
5613,0309.jpg,Passion Fruit
5614,0464.jpg,Strawberry
5615,0527.jpg,Cactus fruit
5616,0310.jpg,Peach
5617,0209.jpg,Pepper Red
5618,0904.jpg,Cactus fruit
5619,0533.jpg,Lemon
5620,0375.jpg,Avocado
5621,0508.jpg,Cucumber Ripe
5622,0228.jpg,Limes
5623,0736.jpg,Pomegranate
5624,0676.jpg,Tomato
5625,0700.jpg,Watermelon
5626,0896.jpg,Limes
5627,0678.jpg,Avocado
5628,0257.jpg,Pepper Green
5629,0958.jpg,Strawberry
5630,0771.jpg,Peach
5631,0546.jpg,Limes
5632,0746.jpg,Peach
5633,0513.jpg,Cactus fruit
5634,0255.jpg,Apricot
5635,0363.jpg,Grape Blue
5636,0919.jpg,Onion White
5637,0942.jpg,Apricot
5638,0720.jpg,Raspberry
5639,0212.jpg,Pear
5640,0351.jpg,Avocado
5641,0783.jpg,Pepper Green
5642,0812.jpg,Onion White
5643,0530.jpg,Cactus fruit
